Image,Label 1 Description,Label 1 Score,Label 1 Topicality,Label 2 Description,Label 2 Score,Label 2 Topicality,Label 3 Description,Label 3 Score,Label 3 Topicality,Label 4 Description,Label 4 Score,Label 4 Topicality,Label 5 Description,Label 5 Score,Label 5 Topicality,Label 6 Description,Label 6 Score,Label 6 Topicality,Label 7 Description,Label 7 Score,Label 7 Topicality,Label 8 Description,Label 8 Score,Label 8 Topicality,Label 9 Description,Label 9 Score,Label 9 Topicality,Label 10 Description,Label 10 Score,Label 10 Topicality
all-over-print-large-tote-bag-w-pocket-black-inside-pocket-663be3299d564.jpg,Sleeve,0.8678304,0.8678304,Rectangle,0.8611092,0.8611092,Gesture,0.85260487,0.85260487,Font,0.8217376,0.8217376,Material property,0.8017118,0.8017118,Bag,0.8002919,0.8002919,Tie,0.74080867,0.74080867,Electric blue,0.73836976,0.73836976,Logo,0.6780588,0.6780588,Denim,0.6748738,0.6748738
premium-luster-photo-paper-poster-_in_-12x12-transparent-65e0fbffc1abe.jpg,Plant,0.8548656,0.8548656,Recipe,0.8530884,0.8530884,Font,0.7956435,0.7956435,Grass,0.7806149,0.7806149,Illustration,0.6882018,0.6882018,Vegetable,0.6673532,0.6673532,Advertising,0.6393758,0.6393758,Art,0.63557553,0.63557553,Rabbit,0.61878747,0.61878747,Ingredient,0.6152596,0.6152596
all-over-print-case-for-airpods-white-airpods-gen1-front-661829f8e08fd.jpg,Head,0.9717276,0.9717276,Eye,0.9340152,0.9340152,Plant,0.9318173,0.9318173,Flower,0.87683123,0.87683123,Eyelash,0.84273636,0.84273636,Headpiece,0.7729465,0.7729465,Cap,0.7645249,0.7645249,Jewellery,0.75970477,0.75970477,Flowerpot,0.74808246,0.74808246,Body jewelry,0.733032,0.733032
premium-luster-photo-paper-poster-_in_-16x16-transparent-65833ccc8ca1e.jpg,Hat,0.9484228,0.9484228,Sleeve,0.8717558,0.8717558,Sun hat,0.8670081,0.8670081,Art,0.823887,0.823887,Picture frame,0.756849,0.756849,Landscape,0.7532703,0.7532703,Painting,0.7191089,0.7191089,Visual arts,0.680288,0.680288,Rectangle,0.665431,0.665431,Vintage clothing,0.66449547,0.66449547
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663bd9524714a.jpg,Rectangle,0.8614595,0.8614595,Gesture,0.85260487,0.85260487,Sleeve,0.82552713,0.82552713,Font,0.8121245,0.8121245,Material property,0.8012094,0.8012094,Electric blue,0.7446402,0.7446402,Logo,0.66199857,0.66199857,Brand,0.65003437,0.65003437,Bag,0.64032495,0.64032495,Paper,0.6392591,0.6392591
premium-luster-photo-paper-poster-_in_-12x12-transparent-6571f55f7898a.jpg,Nature,0.9010086,0.9010086,Sky,0.8326641,0.8326641,Cloud,0.828815,0.828815,Art,0.82845324,0.82845324,Adaptation,0.7921168,0.7921168,Cg artwork,0.73769957,0.73769957,Poster,0.7177021,0.7177021,Painting,0.68896115,0.68896115,Visual arts,0.68228745,0.68228745,Mythology,0.6688305,0.6688305
white-glossy-mug-white-11-oz-front-view-65ce10f61a46b.jpg,Tableware,0.9658721,0.9658721,Drinkware,0.9529434,0.9529434,Coffee cup,0.9311688,0.9311688,Cup,0.91770726,0.91770726,Serveware,0.8752758,0.8752758,Dishware,0.86459845,0.86459845,Gesture,0.85128385,0.85128385,Porcelain,0.8235067,0.8235067,Rectangle,0.77957964,0.77957964,Liquid,0.77356744,0.77356744
greeting-card-4x6-front-65b01a7d96bbc.jpg,Tableware,0.95698214,0.95698214,Liquid,0.9303194,0.9303194,Bottle,0.9285987,0.9285987,Drinkware,0.92286086,0.92286086,Gesture,0.85260487,0.85260487,Plastic bottle,0.833593,0.833593,Glass bottle,0.7700593,0.7700593,Drink,0.7550916,0.7550916,Serveware,0.7427112,0.7427112,Sleeve,0.72772175,0.72772175
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a8a4e67d3d.jpg,Outerwear,0.9515544,0.9515544,Smile,0.9297091,0.9297091,Window,0.8463234,0.8463234,Happy,0.8047794,0.8047794,Adaptation,0.7929706,0.7929706,Font,0.78240466,0.78240466,Art,0.78000855,0.78000855,Balloon,0.7637256,0.7637256,Snapshot,0.74284744,0.74284744,Event,0.71842235,0.71842235
greeting-card-4x6-front-65b823055cc28.jpg,Rectangle,0.8403027,0.8403027,Font,0.7768073,0.7768073,Packaging and labeling,0.681854,0.681854,Logo,0.6806303,0.6806303,Brand,0.66106415,0.66106415,Paper product,0.63231677,0.63231677,Magenta,0.6315429,0.6315429,Box,0.62976414,0.62976414,Transparency,0.62327933,0.62327933,Graphics,0.58309764,0.58309764
premium-luster-photo-paper-poster-_in_-12x12-transparent-65832f59a64ed.jpg,Plant,0.9359107,0.9359107,Flower,0.9228819,0.9228819,Art,0.8119045,0.8119045,Creative arts,0.7690863,0.7690863,Painting,0.7576497,0.7576497,Twig,0.7422843,0.7422843,Petal,0.7414006,0.7414006,Visual arts,0.6879727,0.6879727,Wood,0.687526,0.687526,Font,0.664531,0.664531
premium-luster-photo-paper-poster-_in_-12x12-transparent-6580a09a9e2a3.jpg,Art,0.8331104,0.8331104,Painting,0.78500754,0.78500754,Paint,0.77787083,0.77787083,Font,0.7403032,0.7403032,Visual arts,0.69178915,0.69178915,Rectangle,0.6901916,0.6901916,Event,0.6633214,0.6633214,Illustration,0.65205866,0.65205866,Drawing,0.6163395,0.6163395,Graphics,0.56730974,0.56730974
premium-luster-photo-paper-poster-_in_-10x10-transparent-65844ff9bc9ae.jpg,Clothing,0.9878363,0.9878363,Outerwear,0.9518687,0.9518687,Smile,0.9458265,0.9458265,Carnivore,0.85346836,0.85346836,Dog breed,0.8502394,0.8502394,Adaptation,0.79345673,0.79345673,Art,0.7833372,0.7833372,Companion dog,0.7167422,0.7167422,Vintage clothing,0.70428026,0.70428026,Happy,0.68222946,0.68222946
premium-luster-photo-paper-poster-_in_-10x10-transparent-658405c5d40c0.jpg,Flower,0.9701209,0.9701209,Plant,0.93150336,0.93150336,Paint,0.87608165,0.87608165,Textile,0.87559587,0.87559587,Art,0.84398234,0.84398234,Painting,0.8080678,0.8080678,Flower Arranging,0.7901398,0.7901398,Petal,0.78311676,0.78311676,Creative arts,0.75257105,0.75257105,Artificial flower,0.7491488,0.7491488
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a898bd07a3.jpg,Photograph,0.9415351,0.9415351,Sleeve,0.87232804,0.87232804,Gesture,0.85260487,0.85260487,Collar,0.8176109,0.8176109,People,0.78657943,0.78657943,Blazer,0.78172547,0.78172547,Snapshot,0.74284726,0.74284726,Suit,0.72214216,0.72214216,Vintage clothing,0.71651846,0.71651846,Formal wear,0.7003915,0.7003915
all-over-print-large-tote-bag-w-pocket-yellow-front-663bd22471402.jpg,Product,0.9074452,0.9074452,Orange,0.87873393,0.87873393,Bag,0.87190616,0.87190616,Rectangle,0.8707835,0.8707835,Luggage and bags,0.8114714,0.8114714,Material property,0.80166245,0.80166245,Plant,0.78949535,0.78949535,Font,0.788837,0.788837,Jewellery,0.76546276,0.76546276,Natural material,0.7589283,0.7589283
4cdf2fbfadc0b26b29fb7f25f0eb40cf9ae84089eb9b1173c2b82f5a43d66d97.jpg,Outerwear,0.9542683,0.9542683,Purple,0.90551466,0.90551466,Neck,0.88221186,0.88221186,Sleeve,0.8724505,0.8724505,Collar,0.83604187,0.83604187,Violet,0.8235209,0.8235209,One-piece garment,0.8226279,0.8226279,T-shirt,0.8024104,0.8024104,Blazer,0.77443945,0.77443945,Magenta,0.75611955,0.75611955
premium-luster-photo-paper-poster-_in_-12x12-transparent-657a8a4e68a63.jpg,Picture frame,0.9423491,0.9423491,Gesture,0.85260487,0.85260487,Art,0.8329595,0.8329595,Font,0.80335027,0.80335027,Balloon,0.7858251,0.7858251,Rectangle,0.76946205,0.76946205,Plant,0.74489164,0.74489164,Event,0.7430545,0.7430545,Painting,0.68558115,0.68558115,Visual arts,0.67748064,0.67748064
premium-luster-photo-paper-poster-_in_-10x10-transparent-65832a52d4429.jpg,Plant,0.9533084,0.9533084,Flower,0.93382084,0.93382084,Sky,0.8658753,0.8658753,Happy,0.81527025,0.81527025,Adaptation,0.7937367,0.7937367,Art,0.7838111,0.7838111,Beauty,0.74916977,0.74916977,Snapshot,0.7428476,0.7428476,Petal,0.7158645,0.7158645,Grass,0.6913945,0.6913945
white-ceramic-mug-with-color-inside-orange-11-oz-left-66411bb510e04.jpg,Tableware,0.9716361,0.9716361,Plant,0.9586227,0.9586227,Coffee cup,0.9388102,0.9388102,Dishware,0.9331752,0.9331752,Drinkware,0.9309123,0.9309123,Cup,0.8940574,0.8940574,Serveware,0.86688846,0.86688846,Porcelain,0.836598,0.836598,Teacup,0.81311864,0.81311864,Font,0.80729574,0.80729574
enhanced-matte-paper-poster-_in_-16x16-transparent-65721bd390a1a.jpg,Petal,0.89104265,0.89104265,Flower,0.84076273,0.84076273,Rectangle,0.8334936,0.8334936,Art,0.8239468,0.8239468,Creative arts,0.81846374,0.81846374,Jewellery,0.72719276,0.72719276,Font,0.71376336,0.71376336,Peach,0.7091234,0.7091234,Insect,0.69567806,0.69567806,Ornament,0.6917965,0.6917965
black-glossy-mug-black-15-oz-handle-on-right-66411f4b2d4db.jpg,Tableware,0.9512532,0.9512532,Drinkware,0.9510184,0.9510184,Plant,0.9375862,0.9375862,Cup,0.90353686,0.90353686,Dishware,0.8939942,0.8939942,Serveware,0.87625587,0.87625587,Flower,0.80914736,0.80914736,Material property,0.80078435,0.80078435,Porcelain,0.78045285,0.78045285,Pottery,0.7297395,0.7297395
enhanced-matte-paper-poster-with-hanger-_in_-black-14x14-front-657219f73d685.jpg,Sleeve,0.8715401,0.8715401,Art,0.85371494,0.85371494,Painting,0.7788738,0.7788738,Font,0.7329325,0.7329325,Ceiling,0.70017046,0.70017046,Illustration,0.6997762,0.6997762,Visual arts,0.6703414,0.6703414,Light fixture,0.6636813,0.6636813,Lampshade,0.6634586,0.6634586,Lamp,0.6529994,0.6529994
premium-luster-photo-paper-poster-_in_-16x16-transparent-657caf7f9cbe0.jpg,Plant,0.90485936,0.90485936,Grass,0.7636563,0.7636563,Landscape,0.759312,0.759312,Grassland,0.7251353,0.7251353,Art,0.7055042,0.7055042,Rock,0.59517145,0.59517145,Display device,0.5832232,0.5832232,Visual arts,0.56162167,0.56162167,Sky,0.5577533,0.5577533,Animation,0.51978916,0.51978916
all-over-print-case-for-airpods-white-airpods-pro-gen1-right-back-66182f2ca83e5.jpg,Rectangle,0.80220157,0.80220157,Font,0.7894133,0.7894133,Silver,0.7881111,0.7881111,Jewellery,0.76642823,0.76642823,Circle,0.7170047,0.7170047,Metal,0.69795126,0.69795126,Art,0.687709,0.687709,Fashion accessory,0.67450356,0.67450356,Body jewelry,0.66414946,0.66414946,Kitchen utensil,0.6604511,0.6604511
all-over-print-large-tote-bag-w-pocket-yellow-back-663bd36b6128b.jpg,Product,0.90783435,0.90783435,Orange,0.8732596,0.8732596,Bag,0.8707822,0.8707822,Sleeve,0.86079836,0.86079836,Rectangle,0.8459155,0.8459155,Luggage and bags,0.8378754,0.8378754,Body jewelry,0.82650644,0.82650644,Material property,0.800435,0.800435,Font,0.7984292,0.7984292,Jewellery,0.76289016,0.76289016
black-glossy-mug-black-11-oz-handle-on-left-66411f4b2d293.jpg,Tableware,0.96172327,0.96172327,Drinkware,0.951217,0.951217,Plant,0.9511931,0.9511931,Flower,0.9433202,0.9433202,Dishware,0.9215664,0.9215664,Cup,0.9032108,0.9032108,Serveware,0.8775173,0.8775173,Coffee cup,0.8354162,0.8354162,Font,0.77811164,0.77811164,Porcelain,0.77064323,0.77064323
premium-luster-photo-paper-poster-_in_-10x10-transparent-65e0fd3dc4d8d.jpg,Shirt,0.9405448,0.9405448,Sleeve,0.87145597,0.87145597,Font,0.801579,0.801579,T-shirt,0.7698135,0.7698135,Publication,0.7415954,0.7415954,Advertising,0.6803408,0.6803408,Sports equipment,0.66754377,0.66754377,Paper,0.66544586,0.66544586,Brand,0.6585522,0.6585522,Paper product,0.6507317,0.6507317
greeting-card-4x6-front-65b8f424022ab.jpg,Rectangle,0.88039905,0.88039905,Font,0.78245157,0.78245157,Logo,0.70167637,0.70167637,Magenta,0.69684654,0.69684654,Paper product,0.6752216,0.6752216,Brand,0.664757,0.664757,Parallel,0.6631068,0.6631068,Paper,0.6360723,0.6360723,Graphics,0.6349861,0.6349861,Book,0.5953314,0.5953314
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a1077de805.jpg,Basketball,0.9499344,0.9499344,Ball,0.8971299,0.8971299,Wood,0.8306224,0.8306224,Entertainment,0.75958705,0.75958705,Knee,0.7549998,0.7549998,Performing arts,0.75217324,0.75217324,Event,0.67641634,0.67641634,Stock photography,0.6582103,0.6582103,Choreography,0.64428985,0.64428985,Artist,0.6431246,0.6431246
all-over-print-gym-bag-white-right-front-65aac48fb1708.jpg,Luggage and bags,0.91954297,0.91954297,Bag,0.8917629,0.8917629,Font,0.79047513,0.79047513,Handbag,0.75666994,0.75666994,Shoulder bag,0.6774212,0.6774212,Fashion accessory,0.6765749,0.6765749,Pattern,0.656311,0.656311,Event,0.65229213,0.65229213,Brand,0.64553255,0.64553255,Monochrome photography,0.64528966,0.64528966
premium-luster-photo-paper-poster-_in_-12x12-transparent-6584662bee702.jpg,Brown bear,0.9405841,0.9405841,Kodiak bear,0.9207878,0.9207878,Grizzly bear,0.90485287,0.90485287,Carnivore,0.8614331,0.8614331,Art,0.82962936,0.82962936,Bear,0.76439816,0.76439816,Terrestrial animal,0.7625578,0.7625578,Painting,0.76061565,0.76061565,Snout,0.7419079,0.7419079,Fur,0.7021715,0.7021715
94602fefc009ffdd673ac637f46e25c699e8431d54cdd3c737b842080534d0b3.jpg,Font,0.84314567,0.84314567,Parallel,0.7882856,0.7882856,Diagram,0.6427602,0.6427602,Rectangle,0.6359322,0.6359322,Document,0.6032458,0.6032458,Slope,0.57387793,0.57387793,Circle,0.57254964,0.57254964,Paper,0.5290611,0.5290611,Engineering,0.5138512,0.5138512,Number,0.5107963,0.5107963
yoga-mat-white-front-65dc6d1dee396.jpg,Footwear,0.9808461,0.9808461,Smile,0.9552507,0.9552507,Human body,0.88689774,0.88689774,Sleeve,0.8724491,0.8724491,Waist,0.86627096,0.86627096,Knee,0.85732955,0.85732955,Thigh,0.8379252,0.8379252,Elbow,0.81162703,0.81162703,Fashion model,0.7467215,0.7467215,Long hair,0.7430169,0.7430169
Big-Ideas-for-Curious-Minds1_5efb040f-029e-4135-98c2-18eaaad52d48.jpg,Rectangle,0.8619656,0.8619656,Book,0.85875994,0.85875994,Font,0.81352687,0.81352687,Publication,0.80402064,0.80402064,Art,0.7462877,0.7462877,Electric blue,0.7378334,0.7378334,Handwriting,0.73115486,0.73115486,Book cover,0.7144344,0.7144344,Illustration,0.71105945,0.71105945,Pattern,0.68906057,0.68906057
all-over-print-case-for-airpods-white-airpods-pro-gen2-right-back-661829f8e16d0.jpg,Plant,0.9114672,0.9114672,Eyewear,0.7965536,0.7965536,Helmet,0.7839761,0.7839761,Art,0.77338916,0.77338916,Font,0.7722843,0.7722843,Jewellery,0.7142354,0.7142354,Cap,0.6986065,0.6986065,Personal protective equipment,0.6786588,0.6786588,Fashion accessory,0.6753447,0.6753447,Metal,0.652171,0.652171
premium-luster-photo-paper-poster-_in_-16x16-transparent-65e1ed0e71233.jpg,Flower,0.9758882,0.9758882,Plant,0.92061764,0.92061764,Petal,0.9015278,0.9015278,Flower Arranging,0.82374454,0.82374454,Creative arts,0.8104045,0.8104045,Bouquet,0.79325557,0.79325557,Rose,0.7767641,0.7767641,Artificial flower,0.7564851,0.7564851,Art,0.7270322,0.7270322,Cut flowers,0.7222199,0.7222199
premium-luster-photo-paper-poster-_in_-12x12-transparent-657b6e9070eb9.jpg,Bird,0.9686647,0.9686647,Ratite,0.8992676,0.8992676,Beak,0.86515594,0.86515594,Adaptation,0.79265434,0.79265434,Art,0.7871967,0.7871967,Painting,0.7799634,0.7799634,Landscape,0.7537352,0.7537352,Ostrich,0.7407818,0.7407818,Flightless bird,0.7399277,0.7399277,Feather,0.7182229,0.7182229
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663be25e4e8e4.jpg,Rectangle,0.8773725,0.8773725,Gesture,0.85260487,0.85260487,Font,0.82500994,0.82500994,Material property,0.8019854,0.8019854,Sleeve,0.74451697,0.74451697,Electric blue,0.7308432,0.7308432,Poster,0.68500286,0.68500286,Bag,0.6838025,0.6838025,Logo,0.6723271,0.6723271,Brand,0.6624108,0.6624108
premium-luster-photo-paper-poster-_in_-10x10-transparent-658466848647b.jpg,Gesture,0.85260487,0.85260487,Art,0.7981851,0.7981851,Toy,0.76423943,0.76423943,Soldier,0.7586096,0.7586096,Military uniform,0.7171207,0.7171207,Fictional character,0.7060583,0.7060583,Event,0.70453775,0.70453775,Personal protective equipment,0.70029527,0.70029527,Military person,0.67186433,0.67186433,Illustration,0.6617375,0.6617375
83fa4ef2-32d4-4f9d-bd02-402100b028d3.__CR0_0_970_600_PT0_SX970_V1.jpg,Brown,0.98046786,0.98046786,Product,0.9079719,0.9079719,Font,0.8348303,0.8348303,Wood,0.80926186,0.80926186,Rectangle,0.8087556,0.8087556,Material property,0.8008289,0.8008289,Publication,0.71858734,0.71858734,Paper,0.69678116,0.69678116,Paper product,0.6853564,0.6853564,Logo,0.6600152,0.6600152
white-ceramic-mug-with-color-inside-yellow-11-oz-right-66411bb50f87c.jpg,Tableware,0.9705728,0.9705728,Drinkware,0.9516857,0.9516857,Plant,0.9407828,0.9407828,Dishware,0.93790424,0.93790424,Coffee cup,0.91386425,0.91386425,Cup,0.9095462,0.9095462,Product,0.90740144,0.90740144,Serveware,0.87548167,0.87548167,Porcelain,0.83621365,0.83621365,Font,0.8357983,0.8357983
all-over-print-large-tote-bag-w-pocket-black-back-663bddbf4a2c1.jpg,Arm,0.94537675,0.94537675,Leg,0.91624045,0.91624045,Human body,0.8843551,0.8843551,Rectangle,0.7889112,0.7889112,Art,0.78830063,0.78830063,Font,0.782444,0.782444,Knee,0.73755026,0.73755026,Elbow,0.71975595,0.71975595,Painting,0.70811665,0.70811665,Balance,0.6887737,0.6887737
white-glossy-mug-white-15-oz-front-view-6641193ef35be.jpg,Tableware,0.96560717,0.96560717,Hand,0.95885223,0.95885223,Drinkware,0.94454336,0.94454336,Coffee cup,0.941122,0.941122,Liquid,0.93290293,0.93290293,Dishware,0.91493404,0.91493404,Cup,0.9121123,0.9121123,Tap,0.8913332,0.8913332,Serveware,0.86448467,0.86448467,Finger,0.8553575,0.8553575
premium-luster-photo-paper-poster-_in_-12x12-transparent-6571ed4c0459c.jpg,Astronomical object,0.8122482,0.8122482,Art,0.7872307,0.7872307,Font,0.76896113,0.76896113,Space,0.74555856,0.74555856,Science,0.72726923,0.72726923,Event,0.71177065,0.71177065,Rectangle,0.69749224,0.69749224,Electric blue,0.69006026,0.69006026,Circle,0.6879217,0.6879217,Astronaut,0.6765333,0.6765333
TheAdventureChallenge_FamilyEdition1.jpg,Rectangle,0.8783842,0.8783842,Font,0.75826997,0.75826997,Electric blue,0.74156743,0.74156743,Logo,0.66979104,0.66979104,Book,0.6534983,0.6534983,Brand,0.6505007,0.6505007,Circle,0.60328484,0.60328484,Paper product,0.6016131,0.6016131,Publication,0.58674306,0.58674306,Graphics,0.557929,0.557929
4caa61367827f4d921c3350cf859908bec9abaf98c85fafdf79802c01f352927.jpg,Hair,0.9853392,0.9853392,Joint,0.9754385,0.9754385,Head,0.9722986,0.9722986,Shoulder,0.9381248,0.9381248,One-piece garment,0.93029195,0.93029195,Dress,0.9225634,0.9225634,Leg,0.9185593,0.9185593,Human body,0.8868338,0.8868338,Day dress,0.88561535,0.88561535,Neck,0.88100535,0.88100535
all-over-print-large-tote-bag-w-pocket-yellow-inside-pocket-663be090688da.jpg,Rectangle,0.86191934,0.86191934,Font,0.8177302,0.8177302,Material property,0.8015854,0.8015854,Electric blue,0.7428511,0.7428511,Paper,0.6844721,0.6844721,Fashion accessory,0.6695755,0.6695755,Logo,0.6577472,0.6577472,Brand,0.64304674,0.64304674,Label,0.64248955,0.64248955,Bag,0.6310456,0.6310456
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a10f5465c9.jpg,Sleeve,0.8724503,0.8724503,Sun hat,0.83851564,0.83851564,Hat,0.8355271,0.8355271,Rectangle,0.736771,0.736771,Tints and shades,0.7302764,0.7302764,Vintage clothing,0.69746256,0.69746256,Formal wear,0.6737907,0.6737907,Fashion design,0.6690634,0.6690634,Art,0.66764796,0.66764796,Visual arts,0.6313385,0.6313385
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bdfcdd8c3b.jpg,Rectangle,0.8667052,0.8667052,Gesture,0.85260147,0.85260147,Font,0.8222831,0.8222831,Material property,0.80117285,0.80117285,Sleeve,0.7473025,0.7473025,Electric blue,0.738518,0.738518,Bag,0.7079995,0.7079995,Logo,0.6800316,0.6800316,Brand,0.67136997,0.67136997,Fashion accessory,0.65959936,0.65959936
yoga-mat-white-front-663e4f15268bf.jpg,Arm,0.9451911,0.9451911,Smile,0.9381907,0.9381907,Shoulder,0.9359909,0.9359909,Human body,0.8870839,0.8870839,Neck,0.8780502,0.8780502,Sleeve,0.8724504,0.8724504,Waist,0.86944807,0.86944807,Knee,0.8635421,0.8635421,Gesture,0.85260487,0.85260487,Thigh,0.8510571,0.8510571
all-over-print-large-tote-bag-w-pocket-red-back-663bd224711ef.jpg,Plant,0.88970894,0.88970894,Bag,0.87938404,0.87938404,Orange,0.86966634,0.86966634,Rectangle,0.85923225,0.85923225,Luggage and bags,0.8366016,0.8366016,Sleeve,0.8186404,0.8186404,Material property,0.800754,0.800754,Font,0.79547054,0.79547054,Jewellery,0.75988287,0.75988287,Natural material,0.74033964,0.74033964
premium-luster-photo-paper-poster-_in_-10x10-transparent-65807adf01fb5.jpg,Art,0.85852486,0.85852486,Painting,0.82475376,0.82475376,Illustration,0.70952713,0.70952713,Visual arts,0.7017028,0.7017028,Stock photography,0.6527494,0.6527494,Drawing,0.625562,0.625562,Room,0.61438066,0.61438066,Pattern,0.5835153,0.5835153,Picture frame,0.5820714,0.5820714,Modern art,0.57835716,0.57835716
premium-luster-photo-paper-poster-_in_-10x10-transparent-658332ac21d8e.jpg,Cloud,0.9666202,0.9666202,Hat,0.90871954,0.90871954,Military uniform,0.8861908,0.8861908,Military person,0.87418985,0.87418985,Gesture,0.85260487,0.85260487,People in nature,0.84881306,0.84881306,Sky,0.8311449,0.8311449,Headgear,0.8302954,0.8302954,Sun hat,0.81605846,0.81605846,Plant,0.8038475,0.8038475
white-ceramic-mug-with-color-inside-blue-11-oz-left-66411bb510f0a.jpg,Tableware,0.96408933,0.96408933,Plant,0.9510788,0.9510788,Drinkware,0.9325441,0.9325441,Dishware,0.9322436,0.9322436,Coffee cup,0.9213966,0.9213966,Cup,0.9080731,0.9080731,Product,0.9075402,0.9075402,Serveware,0.8627063,0.8627063,Flower,0.85247076,0.85247076,Porcelain,0.8370781,0.8370781
all-over-print-large-tote-bag-w-pocket-red-inside-pocket-663bd95246ecc.jpg,Sleeve,0.8720773,0.8720773,Rectangle,0.8662364,0.8662364,Gesture,0.85260487,0.85260487,Font,0.8302803,0.8302803,Material property,0.8014561,0.8014561,Bag,0.73856676,0.73856676,Electric blue,0.73761326,0.73761326,T-shirt,0.68484557,0.68484557,Logo,0.6644555,0.6644555,Brand,0.66309965,0.66309965
greeting-card-4x6-front-65b42185c8497.jpg,Flowerpot,0.94035506,0.94035506,Houseplant,0.9393366,0.9393366,Plant,0.93675935,0.93675935,Flower,0.9143136,0.9143136,Petal,0.8752081,0.8752081,Fruit,0.7503374,0.7503374,Flowering plant,0.73129314,0.73129314,Box,0.70259035,0.70259035,Shrub,0.6930997,0.6930997,Font,0.6920351,0.6920351
premium-luster-photo-paper-poster-_in_-10x10-transparent-657a091c68d89.jpg,Eyebrow,0.9372494,0.9372494,Gesture,0.85260487,0.85260487,Style,0.83884597,0.83884597,Font,0.8330199,0.8330199,Art,0.8305588,0.8305588,Painting,0.7531907,0.7531907,Event,0.7368988,0.7368988,Illustration,0.7165673,0.7165673,Vintage clothing,0.69152164,0.69152164,Monochrome,0.67049164,0.67049164
white-glossy-mug-white-11-oz-handle-on-right-65ce0d9fc3752.jpg,Tableware,0.9701795,0.9701795,Coffee cup,0.9432372,0.9432372,Drinkware,0.93905663,0.93905663,Dishware,0.93478805,0.93478805,Cup,0.90704024,0.90704024,Serveware,0.8686549,0.8686549,Porcelain,0.8306105,0.8306105,Font,0.8066256,0.8066256,Tap,0.7958393,0.7958393,Pottery,0.7851565,0.7851565
yoga-mat-white-front-663e4f15269e4.jpg,Sleeve,0.8723545,0.8723545,Waist,0.83621645,0.83621645,Knee,0.7949455,0.7949455,Thigh,0.79323035,0.79323035,One-piece garment,0.78851753,0.78851753,Calf,0.7870263,0.7870263,Art,0.759846,0.759846,Flooring,0.74804986,0.74804986,Day dress,0.7462104,0.7462104,Human leg,0.73698765,0.73698765
premium-luster-photo-paper-poster-_in_-10x10-transparent-658ac786dc705.jpg,Hair,0.984171,0.984171,Head,0.97336286,0.97336286,Eye,0.9387527,0.9387527,Bird,0.9373999,0.9373999,Human body,0.8843249,0.8843249,Beak,0.8798603,0.8798603,Feather,0.836278,0.836278,Collar,0.82665056,0.82665056,Hat,0.8003376,0.8003376,Painting,0.75622386,0.75622386
enhanced-matte-paper-poster-_in_-18x18-transparent-65722742b559f.jpg,Bird,0.95302856,0.95302856,Outerwear,0.95106024,0.95106024,Sky,0.94467205,0.94467205,Photograph,0.9433687,0.9433687,Vertebrate,0.92483073,0.92483073,White,0.9218712,0.9218712,Sleeve,0.8538124,0.8538124,Adaptation,0.7933154,0.7933154,Beauty,0.7484096,0.7484096,Snapshot,0.742848,0.742848
premium-luster-photo-paper-poster-_in_-12x12-transparent-6584663078aa8.jpg,Bird,0.95955276,0.95955276,Art,0.7767424,0.7767424,Tints and shades,0.76564896,0.76564896,Beak,0.75335157,0.75335157,Wing,0.6820791,0.6820791,Feather,0.678114,0.678114,Visual arts,0.66353595,0.66353595,Picture frame,0.6374813,0.6374813,Drawing,0.634632,0.634632,Accipitriformes,0.62962776,0.62962776
premium-luster-photo-paper-poster-_in_-10x10-transparent-657b6afb91afa.jpg,Cloud,0.96693903,0.96693903,Sky,0.9535239,0.9535239,Photograph,0.9418014,0.9418014,People in nature,0.8745079,0.8745079,Art,0.85336363,0.85336363,Gesture,0.85260487,0.85260487,Painting,0.81121314,0.81121314,Adaptation,0.794464,0.794464,Happy,0.7842346,0.7842346,Snapshot,0.7428477,0.7428477
premium-luster-photo-paper-poster-_in_-12x12-transparent-658ac7de9c4c7.jpg,Jaw,0.8808421,0.8808421,Headgear,0.81953084,0.81953084,Art,0.8033621,0.8033621,Performing arts,0.7859248,0.7859248,Sculpture,0.75497246,0.75497246,Mask,0.73835576,0.73835576,Eyewear,0.7350747,0.7350747,Personal protective equipment,0.73037565,0.73037565,Masque,0.7173004,0.7173004,Wood,0.7098263,0.7098263
white-ceramic-mug-with-color-inside-golden-yellow-11-oz-front-66411bb5110e9.jpg,Drinkware,0.9427177,0.9427177,Dishware,0.9363309,0.9363309,Flower,0.92585677,0.92585677,Tableware,0.91099125,0.91099125,Cup,0.89065415,0.89065415,Rectangle,0.88526016,0.88526016,Serveware,0.8705524,0.8705524,Petal,0.82839876,0.82839876,Porcelain,0.8265082,0.8265082,Creative arts,0.82361495,0.82361495
